Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Age
Nissan,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3624,29
Nissan,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3185,29
Mazda,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,33
Mazda,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,32
Mazda,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,32,24,586,2000,32
Mazda,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000,31
Mercedes-Benz,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2144,35
Mercedes-Benz,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2098,35
Mercedes-Benz,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2178,34
Mercedes-Benz,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2311,34
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,36550,18
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41250,18
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,30600,18
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37100,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,27900,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,32700,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40250,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,35550,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36100,18
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33200,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,37900,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,29600,18
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38070,18
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,38900,18
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33840,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,38630,17
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,39630,17
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37740,17
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41980,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36280,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36740,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40980,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38680,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,28510,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,30210,17
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,31210,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,33340,17
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37280,17
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,41570,16
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36870,16
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,42570,16
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37870,16
Nissan,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,39220,16
Nissan,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,40220,16
Ferrari,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,160829,23
Ferrari,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,140615,23
Ferrari,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,150694,23
Ferrari,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,170829,23
Ferrari,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,165986,22
Ferrari,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,154090,22
Ferrari,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,143860,22
Ferrari,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,176287,22
Ferrari,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,157767,21
Ferrari,premium,425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,187124,21
Ferrari,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,147332,21
Ferrari,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,169900,21
Ferrari,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,180408,21
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790,10
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100,10
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870,10
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570,10
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970,10
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400,10
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270,10
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490,10
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370,10
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290,10
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100,9
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290,9
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270,9
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870,9
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990,9
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270,9
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990,9
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570,9
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790,9
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070,9
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570,9
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870,8
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990,8
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490,8
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990,8
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270,8
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570,8
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400,8
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820,8
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790,8
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290,8
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290,8
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,25045,10
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,26095,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,23795,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,19595,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,18445,10
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,23845,10
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,25395,10
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,24895,10
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,25545,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,24295,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,19495,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,20095,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,19995,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,21145,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,23245,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,16945,10
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,24345,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,20645,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,18945,10
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,26595,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,22745,10
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,17995,10
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,22545,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,21095,9
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,25495,9
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,20745,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,24295,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,23595,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,21795,9
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,17845,9
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,26495,9
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,24745,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,18895,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,19595,9
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,23245,9
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,18545,9
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,25795,9
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,20045,9
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,25445,9
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,24795,9
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,28,586,21495,8
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,37,27,586,17845,8
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,25,586,23145,8
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,586,24195,8
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,586,20145,8
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,24945,8
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,586,23895,8
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,19095,8
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,23445,8
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,28,586,18895,8
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,586,22245,8
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,586,22395,8
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,37,27,586,20445,8
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,22,3916,42300,10
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,40300,10
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,21,3916,45800,10
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,20,3916,47800,10
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,22,3916,43650,9
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,20,3916,49950,9
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,20,3916,47950,9
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,41650,9
BMW,premium,320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,21,3916,48300,8
BMW,premium,320.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,21,3916,50300,8
BMW,premium,248.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,23,3916,43950,8
BMW,premium,248.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,41950,8
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,56900,10
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,46250,10
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,50750,10
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,22,3916,42750,10
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,48750,10
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,30,20,3916,48250,10
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,40750,10
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,54900,10
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,52000,9
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,50000,9
BMW,premium,240.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,34,22,3916,41850,9
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,30,20,3916,50150,9
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,41850,9
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,58950,9
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,34,22,3916,43850,9
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31,20,3916,48150,9
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,56950,9
BMW,premium,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,50300,8
BMW,premium,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,32,22,3916,52300,8
BMW,premium,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,31,21,3916,50500,8
BMW,premium,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,23,3916,44150,8
BMW,premium,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,34,23,3916,42150,8
BMW,premium,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,30,20,3916,59300,8
BMW,premium,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,21,3916,57300,8
BMW,premium,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,48500,8
Mercedes-Benz,regular,268.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,20,15,617,2168,33
Mercedes-Benz,regular,282.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,12,617,2497,33
Mercedes-Benz,regular,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,617,2278,32
Mercedes-Benz,regular,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,13,617,2650,32
Mercedes-Benz,regular,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,14,617,2000,35
Mercedes-Benz,regular,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,14,617,2186,34
Ferrari,premium,442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,14,9,2774,223970,24
Ferrari,premium,442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,219775,24
Ferrari,premium,442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,14,9,2774,228625,23
Ferrari,premium,442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,224585,23
Ferrari,premium,442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,14,9,2774,228625,22
Ferrari,premium,442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,224585,22
Ferrari,premium,562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,17,13,2774,257412,12
Ferrari,premium,562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,17,13,2774,233509,12
Ferrari,premium,562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,17,13,2774,233509,11
Ferrari,premium,597.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,17,13,2774,288000,11
Ferrari,premium,562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,17,13,2774,257412,11
Ferrari,premium,562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,17,13,2774,239340,10
Ferrari,premium,562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,17,13,2774,263553,10
Ferrari,premium,597.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,17,13,2774,291744,10
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,34,24,113,63900,10
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,34,24,113,68400,10
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,34,24,113,53900,10
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,34,24,113,55900,9
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,34,24,113,65900,9
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,17,2031,41365,11
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,17,2031,35740,11
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,37615,11
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,34695,11
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,35725,11
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,43400,11
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23,17,2031,32820,11
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,22,17,2031,38645,11
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,37825,10
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,43620,10
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,36115,10
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,35950,10
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,33210,10
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,38855,10
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,17,2031,41585,10
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,35085,10
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,17,2031,41310,10
