Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Vehicle Age,average_mpg
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,39270,9,22.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,34870,9,22.5
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,41990,9,22.0
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,38370,9,22.5
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,2009,45270,9,20.5
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,45490,9,22.0
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,29990,9,22.0
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,2009,46570,9,21.5
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,46790,9,22.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,2009,49400,9,21.5
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,37070,9,22.0
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,31290,9,22.5
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,37970,9,22.0
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,33570,9,22.0
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,37970,8,22.0
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,38370,8,22.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,34870,8,22.5
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,29990,8,22.0
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,45490,8,22.0
Nissan,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,41990,8,22.0
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,2009,45270,8,20.5
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,33570,8,22.0
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,2009,48100,8,20.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,39270,8,22.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,2009,46570,8,21.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,2009,49400,8,21.5
Nissan,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2009,37070,8,22.0
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,2009,41820,8,21.5
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,46790,8,22.5
Nissan,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,43290,8,22.5
Nissan,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,2009,31290,8,22.5
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,25045,10,31.0
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,26095,10,33.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,23795,10,35.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,19595,10,35.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,18445,10,35.0
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,23845,10,31.0
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,25395,10,32.0
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,24895,10,33.5
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,25545,10,30.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,24295,10,35.0
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,19495,10,35.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,20095,10,34.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,19995,10,35.0
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,21145,10,35.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,23245,10,34.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,16945,10,35.0
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,24345,10,30.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,20645,10,35.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,18945,10,34.5
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,26595,10,32.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,22745,10,35.0
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,17995,10,35.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,22545,9,35.0
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,21095,9,35.5
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,25495,9,32.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,20745,9,34.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,24295,9,35.0
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,23595,9,35.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,21795,9,35.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,17845,9,35.0
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,26495,9,32.0
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,24745,9,31.0
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,18895,9,35.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,19595,9,35.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,23245,9,34.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,18545,9,34.5
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,25795,9,33.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,20045,9,35.0
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,25445,9,30.5
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,586,24795,9,33.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,21495,8,32.5
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,586,17845,8,32.0
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,586,23145,8,29.5
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,24195,8,31.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,20145,8,32.5
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,24945,8,30.5
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,23895,8,29.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,19095,8,32.0
Mazda,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,23445,8,30.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,18895,8,32.5
Mazda,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,586,22245,8,32.5
Mazda,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,22395,8,29.0
Mazda,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,586,20445,8,32.0
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,3916,42300,10,27.5
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,3916,40300,10,28.5
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,3916,45800,10,26.5
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,3916,47800,10,25.5
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,3916,43650,9,28.0
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,3916,49950,9,25.0
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,3916,47950,9,25.5
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,3916,41650,9,28.5
BMW,premium,320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,3916,48300,8,26.5
BMW,premium,320.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,3916,50300,8,26.0
BMW,premium,248.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,3916,43950,8,28.0
BMW,premium,248.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,3916,41950,8,28.5
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,3916,56900,10,24.5
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,3916,46250,10,26.5
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,3916,50750,10,27.0
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,3916,42750,10,27.5
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,3916,48750,10,28.5
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,3916,48250,10,25.0
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,3916,40750,10,29.0
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,3916,54900,10,25.5
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,3916,52000,9,27.0
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,3916,50000,9,28.5
BMW,premium,240.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,3916,41850,9,28.0
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,3916,50150,9,25.0
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,3916,41850,9,29.0
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,3916,58950,9,24.5
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,3916,43850,9,28.0
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,3916,48150,9,25.5
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,3916,56950,9,25.5
BMW,premium,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,3916,50300,8,28.5
BMW,premium,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,3916,52300,8,27.0
BMW,premium,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,3916,50500,8,26.0
BMW,premium,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,3916,44150,8,28.0
BMW,premium,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,3916,42150,8,28.5
BMW,premium,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,3916,59300,8,25.0
BMW,premium,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,3916,57300,8,25.0
BMW,premium,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,3916,48500,8,26.5
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,113,63900,10,29.0
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,113,68400,10,29.0
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,113,53900,10,29.0
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,113,55900,9,29.0
Alfa Romeo,premium,237.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,113,65900,9,29.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,41365,11,20.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,35740,11,20.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,37615,11,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,34695,11,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,35725,11,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,43400,11,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,32820,11,20.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,38645,11,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,37825,10,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,43620,10,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,36115,10,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,35950,10,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,33210,10,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,38855,10,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,41585,10,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,35085,10,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,41310,10,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,36690,9,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,44360,9,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,39595,9,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,41850,9,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,42325,9,19.5
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,35885,9,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,38565,9,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,2031,36915,9,19.0
Toyota,regular,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,2031,34010,9,19.5
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,3916,60700,10,23.5
BMW,premium,445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,3916,71400,10,20.0
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,3916,63000,10,22.0
BMW,premium,445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,3916,69100,10,20.5
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,3916,63200,9,22.0
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,3916,60900,9,23.5
BMW,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,4dr Hatchback,3916,63200,8,22.0
BMW,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr Hatchback,3916,60900,8,23.0
BMW,premium,443.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,67200,10,20.5
BMW,premium,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,57900,10,24.5
BMW,diesel,255.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,57100,10,32.0
BMW,premium,241.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,52250,10,27.5
BMW,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,59400,10,31.5
BMW,premium,443.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,64900,10,21.0
BMW,premium,241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,49950,10,28.5
BMW,premium,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,55600,10,25.5
BMW,diesel,255.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,57350,9,32.0
BMW,premium,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,58150,9,24.5
BMW,premium,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,55850,9,25.5
BMW,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,52500,9,28.0
BMW,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,50200,9,28.5
BMW,premium,443.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,68600,9,20.5
BMW,premium,443.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,3916,66300,9,21.0
BMW,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,3916,59650,9,31.5
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,26595,10,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,18700,10,35.5
FIAT,premium,135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,19700,10,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,22800,10,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,24700,10,31.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,22495,10,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,17495,10,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,20345,10,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,17700,10,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,20400,10,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,16845,10,35.5
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,26695,9,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,21295,9,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,20395,9,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,17745,9,35.5
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,22575,9,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,24495,9,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,16995,9,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,20395,9,35.5
FIAT,premium,135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,19700,9,31.0
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,17900,9,35.5
FIAT,premium,101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,21395,9,35.5
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,819,19995,8,30.5
FIAT,premium,101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,819,19390,8,30.0
FIAT,premium,101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,819,17485,8,30.0
FIAT,premium,101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,819,20885,8,30.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,819,21490,8,30.5
FIAT,premium,101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,819,15990,8,30.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,19345,10,29.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,23095,10,29.0
FIAT,premium,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,819,24695,10,26.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,21695,10,29.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,20695,10,29.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,21880,9,29.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,23395,9,29.0
FIAT,premium,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,819,24795,9,26.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,20795,9,29.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,819,19495,9,29.0
FIAT,premium,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,819,23695,8,26.0
FIAT,premium,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,819,20995,8,26.0
FIAT,premium,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,819,22995,8,26.0
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,24635,9,25.5
FIAT,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,819,25135,9,26.5
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,29235,9,25.5
FIAT,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,819,23335,9,26.5
FIAT,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,819,22735,9,26.5
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,27035,9,25.5
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,819,20000,9,29.5
FIAT,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,819,27335,9,26.5
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,25235,9,25.5
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,27035,8,25.0
FIAT,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,819,25135,8,26.0
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,25235,8,25.0
FIAT,regular,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,819,23890,8,25.0
FIAT,regular,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,819,23335,8,26.0
FIAT,premium,160.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,819,19995,8,29.0
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,24470,12,25.0
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,20940,12,25.0
Mazda,regular,157.0,4.0,MANUAL,front wheel drive,4.0,Compact,Passenger Minivan,586,19940,12,24.5
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,22070,12,25.0
Mazda,regular,157.0,4.0,MANUAL,front wheel drive,4.0,Compact,Passenger Minivan,586,20140,11,24.5
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,24670,11,25.0
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,21140,11,25.0
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,22270,11,25.0
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,24770,10,24.5
Mazda,regular,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,586,22370,10,24.5
